"ID1","DataType","ExptNumber","MouseID","strainName","sex","Date","birthDate","ExptDoneBy","Age(days)","Age(wks)","Expr1011","BodyWeight","DrugBottleStartWeight","WaterBottleStartWeight","DrugBottleEndWeight","WaterBottleEndWeight","MeasureDays","d7","d8","d9","d10","d11","d12","d13","DrugDose","Drug","DoseUnits","d14","d15","d16","d17","d18","d19","d20","d21","d22","d23","d24","d25","mg/kg formula check","MouseIDDateMaster","MouseIDDateMDTStatic","MouseIDDateQC","coatColor","origin","Group","nickname","SucrosePreference","OralMethPreference","mgMeth_gMouse_day","d2-d4","d3-d5","d2-d4bias","DrugVolConsumed","WaterVolConsumed","DrugPreferenceScore","TestNumber","n_group_iqr","outlier_flag_DrugVolConsumed","outlier_flag_DrugPreferenceScore"
15055,"Sucrose","SUC0013","012600","C57BL/6J","F",2022-09-23,2022-07-04,"Marina",81,11.5714285714286,NA,24,83.1999969482422,83.5999984741211,74.6999969482422,80.9000015258789,2,NA,NA,NA,NA,NA,NA,"Day 1- Day 3","0","Both Water Bottles","Percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258959.981282552,"012600_9/23/2022_Sucrose","012600_9/23/2022_Sucrose","yes",NA,"AX8","to CLIMB","B6J","SPT2: 3 day water, 2 day 2% , 2 day 4% 2-bottle choice",NA,NA,8.5,2.69999694824219,0.758928775787354,8.5,2.69999694824219,0.758928778220253,1,"eligible",FALSE,FALSE
15065,"Sucrose","SUC0013","012600","C57BL/6J","F",2022-09-26,2022-07-04,"Marina",84,12,NA,23.2999992370605,85.0999984741211,80.9000015258789,74.5,78.9000015258789,2,NA,NA,NA,NA,NA,NA,"Day 3- Day 5","2","Sucrose Drinking","Percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272100.854705053,"012600_9/26/2022_Sucrose","012600_9/26/2022_Sucrose","yes",NA,"AX8","to CLIMB","B6J","SPT2: 3 day water, 2 day 2% , 2 day 4% 2-bottle choice",NA,0.000454935571725725,10.5999984741211,2,0.841269850730896,10.5999984741211,2,0.841269822047379,2,"eligible",FALSE,FALSE
15059,"Sucrose","SUC0013","012601","C57BL/6J","F",2022-09-23,2022-07-04,"Marina",81,11.5714285714286,NA,21.1000003814697,86.1999969482422,87.0999984741211,78.8000030517578,87,2,NA,NA,NA,NA,NA,NA,"Day 1- Day 3","0","Both Water Bottles","Percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321922.271838396,"012601_9/23/2022_Sucrose","012601_9/23/2022_Sucrose","yes",NA,"AX8","to CLIMB","B6J","SPT2: 3 day water, 2 day 2% , 2 day 4% 2-bottle choice",NA,NA,7.39999389648438,0.0999984741210938,0.986666858196259,7.3999938964844,0.0999984741210938,0.986666856554013,1,"eligible",FALSE,FALSE
15069,"Sucrose","SUC0013","012601","C57BL/6J","F",2022-09-26,2022-07-04,"Marina",84,12,NA,20.5,85.3000030517578,87,74.9000015258789,86.3000030517578,2,NA,NA,NA,NA,NA,NA,"Day 3- Day 5","2","Sucrose Drinking","Percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311657.083650915,"012601_9/26/2022_Sucrose","012601_9/26/2022_Sucrose","yes",NA,"AX8","to CLIMB","B6J","SPT2: 3 day water, 2 day 2% , 2 day 4% 2-bottle choice",NA,0.000507317147603849,10.4000015258789,0.699996948242188,0.936937212944031,10.4000015258789,0.699996948242202,0.936937203201046,2,"eligible",FALSE,FALSE
15058,"Sucrose","SUC0013","012602","C57BL/6J","F",2022-09-23,2022-07-04,"Marina",81,11.5714285714286,NA,22.2000007629395,87.5999984741211,86.9000015258789,80.8000030517578,85,2,NA,NA,NA,NA,NA,NA,"Day 1- Day 3","0","Both Water Bottles","Percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318832.424994377,"012602_9/23/2022_Sucrose","012602_9/23/2022_Sucrose","yes",NA,"AX8","to CLIMB","B6J","SPT2: 3 day water, 2 day 2% , 2 day 4% 2-bottle choice",NA,NA,6.79999542236328,1.90000152587891,0.781608939170837,6.7999954223633,1.90000152587891,0.781608943407412,1,"eligible",FALSE,FALSE
15068,"Sucrose","SUC0013","012602","C57BL/6J","F",2022-09-26,2022-07-04,"Marina",84,12,NA,21.8999996185303,83.1999969482422,85,73.0999984741211,82.9000015258789,2,NA,NA,NA,NA,NA,NA,"Day 3- Day 5","2","Sucrose Drinking","Percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277713.220983239,"012602_9/26/2022_Sucrose","012602_9/26/2022_Sucrose","yes",NA,"AX8","to CLIMB","B6J","SPT2: 3 day water, 2 day 2% , 2 day 4% 2-bottle choice",NA,0.000461187152970321,10.0999984741211,2.09999847412109,0.827868938446045,10.0999984741211,2.09999847412109,0.827868934473491,2,"eligible",FALSE,FALSE
15057,"Sucrose","SUC0013","012603","C57BL/6J","F",2022-09-23,2022-07-04,"Marina",81,11.5714285714286,NA,23.7999992370605,84,88.0999984741211,77.5,85.0999984741211,2,NA,NA,NA,NA,NA,NA,"Day 1- Day 3","0","Both Water Bottles","Percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273529.420533041,"012603_9/23/2022_Sucrose","012603_9/23/2022_Sucrose","yes",NA,"AX8","to CLIMB","B6J","SPT2: 3 day water, 2 day 2% , 2 day 4% 2-bottle choice",NA,NA,6.5,3,0.684210538864136,6.5,3,0.684210526315789,1,"eligible",FALSE,FALSE
15067,"Sucrose","SUC0013","012603","C57BL/6J","F",2022-09-26,2022-07-04,"Marina",84,12,NA,23.5,84.6999969482422,85.0999984741211,73.5999984741211,82.3000030517578,2,NA,NA,NA,NA,NA,NA,"Day 3- Day 5","2","Sucrose Drinking","Percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265273.167386968,"012603_9/26/2022_Sucrose","012603_9/26/2022_Sucrose","yes",NA,"AX8","to CLIMB","B6J","SPT2: 3 day water, 2 day 2% , 2 day 4% 2-bottle choice",NA,0.000472340360600898,11.0999984741211,2.79999542236328,0.79856139421463,11.0999984741211,2.7999954223633,0.798561391953455,2,"eligible",FALSE,FALSE
15056,"Sucrose","SUC0013","012604","C57BL/6J","F",2022-09-23,2022-07-04,"Marina",81,11.5714285714286,NA,23.5,87.6999969482422,88.1999969482422,80.3000030517578,84.4000015258789,2,NA,NA,NA,NA,NA,NA,"Day 1- Day 3","0","Both Water Bottles","Percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299672.768450798,"012604_9/23/2022_Sucrose","012604_9/23/2022_Sucrose","yes",NA,"AX8","to CLIMB","B6J","SPT2: 3 day water, 2 day 2% , 2 day 4% 2-bottle choice",NA,NA,7.39999389648438,3.79999542236328,0.660714387893677,7.3999938964844,3.7999954223633,0.660714370863859,1,"eligible",FALSE,FALSE
15066,"Sucrose","SUC0013","012604","C57BL/6J","F",2022-09-26,2022-07-04,"Marina",84,12,NA,22.8999996185303,82.8000030517578,84.4000015258789,64.6999969482422,83.3000030517578,2,NA,NA,NA,NA,NA,NA,"Day 3- Day 5","2","Sucrose Drinking","Percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233937.128624015,"012604_9/26/2022_Sucrose","012604_9/26/2022_Sucrose","yes",NA,"AX8","to CLIMB","B6J","SPT2: 3 day water, 2 day 2% , 2 day 4% 2-bottle choice",NA,0.000790393292795927,18.1000061035156,1.09999847412109,0.942708432674408,18.1000061035156,1.09999847412111,0.942708426465568,2,"eligible",FALSE,FALSE
15060,"Sucrose","SUC0013","012635","C57BL/6J","M",2022-09-23,2022-07-19,"Marina",66,9.42857142857143,NA,25.7000007629395,88.6999969482422,87.0999984741211,83.0999984741211,80.8000030517578,2,NA,NA,NA,NA,NA,NA,"Day 1- Day 3","0","Both Water Bottles","Percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286808.152052344,"012635_9/23/2022_Sucrose","012635_9/23/2022_Sucrose","yes",NA,"EM04","to CLIMB","B6J","SPT2: 3 day water, 2 day 2% , 2 day 4% 2-bottle choice",NA,NA,5.59999847412109,6.29999542236328,0.470588356256485,5.59999847412111,6.2999954223633,0.470588348433986,1,"eligible",FALSE,FALSE
15070,"Sucrose","SUC0013","012635","C57BL/6J","M",2022-09-26,2022-07-19,"Marina",69,9.85714285714286,NA,25.6000003814697,82.3000030517578,80.8000030517578,68.1999969482422,79.8000030517578,2,NA,NA,NA,NA,NA,NA,"Day 3- Day 5","2","Sucrose Drinking","Percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219252.335142309,"012635_9/26/2022_Sucrose","012635_9/26/2022_Sucrose","yes",NA,"EM04","to CLIMB","B6J","SPT2: 3 day water, 2 day 2% , 2 day 4% 2-bottle choice",NA,0.000550781480211296,14.1000061035156,1,0.933774888515472,14.1000061035156,1,0.933774861205706,2,"eligible",FALSE,FALSE
15061,"Sucrose","SUC0013","012636","C57BL/6J","M",2022-09-23,2022-07-19,"Marina",66,9.42857142857143,NA,26.2000007629395,89.1999969482422,89.0999984741211,83.5999984741211,83.4000015258789,2,NA,NA,NA,NA,NA,NA,"Day 1- Day 3","0","Both Water Bottles","Percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284622.878311306,"012636_9/23/2022_Sucrose","012636_9/23/2022_Sucrose","yes",NA,"EM04","to CLIMB","B6J","SPT2: 3 day water, 2 day 2% , 2 day 4% 2-bottle choice",NA,NA,5.59999847412109,5.69999694824219,0.495575278997421,5.59999847412111,5.69999694824219,0.495575286963251,1,"eligible",FALSE,FALSE
15071,"Sucrose","SUC0013","012636","C57BL/6J","M",2022-09-26,2022-07-19,"Marina",69,9.85714285714286,NA,26.3999996185303,83.5,83.4000015258789,72.5999984741211,82.3000030517578,2,NA,NA,NA,NA,NA,NA,"Day 3- Day 5","2","Sucrose Drinking","Percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229625.007017092,"012636_9/26/2022_Sucrose","012636_9/26/2022_Sucrose","yes",NA,"EM04","to CLIMB","B6J","SPT2: 3 day water, 2 day 2% , 2 day 4% 2-bottle choice",NA,0.00041287885164317,10.9000015258789,1.09999847412109,0.908333480358124,10.9000015258789,1.09999847412111,0.908333460489908,2,"eligible",FALSE,FALSE
15062,"Sucrose","SUC0013","012637","C57BL/6J","M",2022-09-23,2022-07-19,"Marina",66,9.42857142857143,NA,26.2000007629395,84.5,88.8000030517578,75.8000030517578,87.5,2,NA,NA,NA,NA,NA,NA,"Day 1- Day 3","0","Both Water Bottles","Percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244469.462257284,"012637_9/23/2022_Sucrose","012637_9/23/2022_Sucrose","yes",NA,"EM04","to CLIMB","B6J","SPT2: 3 day water, 2 day 2% , 2 day 4% 2-bottle choice",NA,NA,8.69999694824219,1.30000305175781,0.869999706745148,8.6999969482422,1.3000030517578,0.86999969482422,1,"eligible",FALSE,FALSE
15072,"Sucrose","SUC0013","012637","C57BL/6J","M",2022-09-26,2022-07-19,"Marina",69,9.85714285714286,NA,25.7000007629395,82.5999984741211,87.5,73.8000030517578,86.8000030517578,2,NA,NA,NA,NA,NA,NA,"Day 3- Day 5","2","Sucrose Drinking","Percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237193.781717092,"012637_9/26/2022_Sucrose","012637_9/26/2022_Sucrose","yes",NA,"EM04","to CLIMB","B6J","SPT2: 3 day water, 2 day 2% , 2 day 4% 2-bottle choice",NA,0.000342412263078734,8.79999542236328,0.699996948242188,0.926316022872925,8.7999954223633,0.699996948242202,0.926316051536199,2,"eligible",FALSE,FALSE
15063,"Sucrose","SUC0013","012638","C57BL/6J","M",2022-09-23,2022-07-19,"Marina",66,9.42857142857143,NA,22.5,86,86.9000015258789,85.9000015258789,79.8000030517578,2,NA,NA,NA,NA,NA,NA,"Day 1- Day 3","0","Both Water Bottles","Percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328328.884548611,"012638_9/23/2022_Sucrose","012638_9/23/2022_Sucrose","yes",NA,"EM04","to CLIMB","B6J","SPT2: 3 day water, 2 day 2% , 2 day 4% 2-bottle choice",NA,NA,0.0999984741210938,7.09999847412109,0.0138886831700802,0.0999984741210938,7.09999847412111,0.0138886828480542,1,"eligible",FALSE,FALSE
15073,"Sucrose","SUC0013","012638","C57BL/6J","M",2022-09-26,2022-07-19,"Marina",69,9.85714285714286,NA,22.2000007629395,85.1999969482422,79.8000030517578,76.5,77.0999984741211,2,NA,NA,NA,NA,NA,NA,"Day 3- Day 5","2","Sucrose Drinking","Percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293594.575706875,"012638_9/26/2022_Sucrose","012638_9/26/2022_Sucrose","yes",NA,"EM04","to CLIMB","B6J","SPT2: 3 day water, 2 day 2% , 2 day 4% 2-bottle choice",NA,0.000391891740957321,8.69999694824219,2.70000457763672,0.763157546520233,8.6999969482422,2.7000045776367,0.763157524890898,2,"eligible",FALSE,FALSE
15064,"Sucrose","SUC0013","012639","C57BL/6J","M",2022-09-23,2022-07-19,"Marina",66,9.42857142857143,NA,25.7000007629395,85,89,76.5999984741211,88.9000015258789,2,NA,NA,NA,NA,NA,NA,"Day 1- Day 3","0","Both Water Bottles","Percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253346.295981016,"012639_9/23/2022_Sucrose","012639_9/23/2022_Sucrose","yes",NA,"EM04","to CLIMB","B6J","SPT2: 3 day water, 2 day 2% , 2 day 4% 2-bottle choice",NA,NA,8.40000152587891,0.0999984741210938,0.988235473632813,8.40000152587891,0.0999984741210938,0.988235473632812,1,"eligible",FALSE,FALSE
15074,"Sucrose","SUC0013","012639","C57BL/6J","M",2022-09-26,2022-07-19,"Marina",69,9.85714285714286,NA,25,85.1999969482422,88.9000015258789,75.4000015258789,88.1999969482422,2,NA,NA,NA,NA,NA,NA,"Day 3- Day 5","2","Sucrose Drinking","Percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256963.203125,"012639_9/26/2022_Sucrose","012639_9/26/2022_Sucrose","yes",NA,"EM04","to CLIMB","B6J","SPT2: 3 day water, 2 day 2% , 2 day 4% 2-bottle choice",NA,0.000391999816894531,9.79999542236328,0.700004577636719,0.933332920074463,9.7999954223633,0.700004577636705,0.933332897367933,2,"eligible",FALSE,FALSE
15652,"Sucrose","SUC0034","018571","C57BL/6J","F",2023-03-06,2022-12-06,"Marina",90,12.8571428571429,NA,19.5,82.3000030517578,88.5999984741211,75.4000015258789,87.8000030517578,2,NA,NA,NA,NA,NA,NA,"Day 3- Day 5","0.5","Sucrose Drinking","percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318226.687700321,"018571_3/6/2023_Sucrose","018571_3/6/2023_Sucrose","yes",NA,"MP15","to CLIMB","B6J","SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)",NA,8.84615580240885e-05,6.90000152587891,0.799995422363281,0.896104454994202,6.90000152587889,0.799995422363295,0.896104449425019,2,"eligible",FALSE,FALSE
15684,"Sucrose","SUC0034","018571","C57BL/6J","F",2023-03-10,2022-12-06,"Marina",94,13.4285714285714,NA,19.7999992370605,85.5999984741211,87.0999984741211,70.5999984741211,86.5999984741211,2,NA,NA,NA,NA,NA,NA,"Day 7- Day 9","2","Sucrose Drinking","percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305220.20687605,"018571_3/10/2023_Sucrose","018571_3/10/2023_Sucrose","yes",NA,"MP15","to CLIMB","B6J","SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)",NA,0.000757575786766892,15,0.5,0.967741906642914,15,0.5,0.967741935483871,4,"eligible",FALSE,FALSE
15644,"Sucrose","SUC0034","018572","C57BL/6J","F",2023-03-06,2022-12-06,"Marina",90,12.8571428571429,NA,21.6000003814697,83.0999984741211,87.1999969482422,77.4000015258789,86.5999984741211,2,NA,NA,NA,NA,NA,NA,"Day 3- Day 5","0.5","Sucrose Drinking","percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297774.992028431,"018572_3/6/2023_Sucrose","018572_3/6/2023_Sucrose","yes",NA,"MP15","to CLIMB","B6J","SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)",NA,6.59721857358405e-05,5.69999694824219,0.599998474121094,0.904762089252472,5.69999694824219,0.599998474121108,0.904762077764172,2,"eligible",FALSE,FALSE
15676,"Sucrose","SUC0034","018572","C57BL/6J","F",2023-03-10,2022-12-06,"Marina",94,13.4285714285714,NA,20.8999996185303,83.4000015258789,85.9000015258789,73.5,85,2,NA,NA,NA,NA,NA,NA,"Day 7- Day 9","2","Sucrose Drinking","percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293296.651398447,"018572_3/10/2023_Sucrose","018572_3/10/2023_Sucrose","yes",NA,"MP15","to CLIMB","B6J","SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)",NA,0.000473684292180628,9.90000152587891,0.900001525878906,0.916666567325592,9.90000152587891,0.900001525878906,0.91666654892913,4,"eligible",FALSE,FALSE
15642,"Sucrose","SUC0034","018573","C57BL/6J","F",2023-03-06,2022-12-06,"Marina",90,12.8571428571429,NA,18.7999992370605,82,86.0999984741211,76.5,84.9000015258789,2,NA,NA,NA,NA,NA,NA,"Day 3- Day 5","0.5","Sucrose Drinking","percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333670.226306924,"018573_3/6/2023_Sucrose","018573_3/6/2023_Sucrose","yes",NA,"MP15","to CLIMB","B6J","SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)",NA,7.31383008404306e-05,5.5,1.19999694824219,0.820895910263062,5.5,1.19999694824219,0.820895896294845,2,"eligible",FALSE,FALSE
15674,"Sucrose","SUC0034","018573","C57BL/6J","F",2023-03-10,2022-12-06,"Marina",94,13.4285714285714,NA,19.1000003814697,83.9000015258789,83.8000030517578,74,82.5,2,NA,NA,NA,NA,NA,NA,"Day 7- Day 9","2","Sucrose Drinking","percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325057.590243802,"018573_3/10/2023_Sucrose","018573_3/10/2023_Sucrose","yes",NA,"MP15","to CLIMB","B6J","SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)",NA,0.000518324676866688,9.90000152587891,1.30000305175781,0.88392835855484,9.90000152587891,1.3000030517578,0.88392834639072,4,"eligible",FALSE,FALSE
15640,"Sucrose","SUC0034","018574","C57BL/6J","F",2023-03-06,2022-12-06,"Marina",90,12.8571428571429,NA,20.7999992370605,83.9000015258789,86,78.5,84.9000015258789,2,NA,NA,NA,NA,NA,NA,"Day 3- Day 5","0.5","Sucrose Drinking","percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316641.833842418,"018574_3/6/2023_Sucrose","018574_3/6/2023_Sucrose","yes",NA,"MP15","to CLIMB","B6J","SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)",NA,6.49038668743965e-05,5.40000152587891,1.09999847412109,0.83076947927475,5.40000152587891,1.09999847412109,0.830769465519832,2,"eligible",FALSE,FALSE
15672,"Sucrose","SUC0034","018574","C57BL/6J","F",2023-03-10,2022-12-06,"Marina",94,13.4285714285714,NA,20.3999996185303,85.6999969482422,83.8000030517578,72.6999969482422,82.5,2,NA,NA,NA,NA,NA,NA,"Day 7- Day 9","2","Sucrose Drinking","percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305411.262987385,"018574_3/10/2023_Sucrose","018574_3/10/2023_Sucrose","yes",NA,"MP15","to CLIMB","B6J","SPT3: 3 day water-4% sucrose, 2 days with water and increasing concentration of sucrose (0.5, 1, 2, 4, 8, 16)",NA,0.00063725491387713,13,1.30000305175781,0.90909069776535,13,1.3000030517578,0.90909071508219,4,"eligible",FALSE,FALSE
