"ID1","DataType","ExptNumber","MouseID","strainName","sex","Date","birthDate","ExptDoneBy","Age(days)","Age(wks)","Expr1011","BodyWeight","DrugBottleStartWeight","WaterBottleStartWeight","DrugBottleEndWeight","WaterBottleEndWeight","MeasureDays","d7","d8","d9","d10","d11","d12","d13","DrugDose","Drug","DoseUnits","d14","d15","d16","d17","d18","d19","d20","d21","d22","d23","d24","d25","mg/kg formula check","MouseIDDateMaster","MouseIDDateMDTStatic","MouseIDDateQC","coatColor","origin","Group","nickname","SucrosePreference","OralMethPreference","mgMeth_gMouse_day","d2-d4","d3-d5","d2-d4bias","DrugVolConsumed","WaterVolConsumed","DrugPreferenceScore","TestNumber","n_group_iqr","outlier_flag_DrugVolConsumed","outlier_flag_DrugPreferenceScore"
44114,"Sucrose","SUC0283","047916","B6J-Cyfip2 S968F<N> (GET202)","F",2025-05-21,2025-02-24,"Fionna",86,12.2857142857143,NA,NA,95.0999984741211,81.6999969482422,84.1999969482422,75,2,NA,NA,NA,NA,NA,NA,"day 8-10 sucrose","2","Sucrose drinking","percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"047916_5/21/2025_Sucrose","047916_5/21/2025_Sucrose","yes",NA,"Kumar Lab","yes","GET202","SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work",NA,NA,10.9000015258789,6.69999694824219,0.619318306446075,10.9000015258789,6.6999969482422,0.619318322209299,4,"eligible",FALSE,TRUE
48050,"Sucrose","SUC0339","051633","B6J-Cyfip2 S968F<N> (GET202)","M",2025-08-27,2025-05-26,"Fionna",93,13.2857142857143,NA,NA,100.139999389648,101.370002746582,84.0100021362305,97.9899978637695,2,NA,NA,NA,NA,NA,NA,"day 8-10 sucrose","2","Sucrose drinking","percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"051633_8/27/2025_Sucrose","051633_8/27/2025_Sucrose","yes",NA,"Kumar Lab","yes","GET202","SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work",NA,NA,16.129997253418,3.3800048828125,0.826755285263062,16.1299972534175,3.3800048828125,0.826755278691854,4,"eligible",TRUE,FALSE
46338,"Sucrose","SUC0313","050242","B6J-Cyfip2<K724E>","M",2025-07-23,2025-04-17,"Fionna",97,13.8571428571429,NA,29.5,96.3000030517578,95.5,87.5999984741211,92.5,2,NA,NA,NA,NA,NA,NA,"day 1-3, both water days","0","Both Water Bottles","Percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285962.029925847,"050242_7/23/2025_Sucrose","050242_7/23/2025_Sucrose","yes",NA,"Kumar Lab","yes","K724E","SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work",NA,NA,8.70000457763672,3,0.743589818477631,8.7000045776367,3,0.743589843910474,1,"eligible",TRUE,FALSE
46436,"Sucrose","SUC0313","050242","B6J-Cyfip2<K724E>","M",2025-07-28,2025-04-17,"Fionna",102,14.5714285714286,NA,NA,94.3000030517578,85.0999984741211,83.1999969482422,82.1999969482422,2,NA,NA,NA,NA,NA,NA,"day 6-8 sucrose","0.5","Sucrose drinking","percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"050242_7/28/2025_Sucrose","050242_7/28/2025_Sucrose","yes",NA,"Kumar Lab","yes","K724E","SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work",NA,NA,11.1000061035156,2.90000152587891,0.79285717010498,11.1000061035156,2.90000152587889,0.792857146749689,3,"eligible",TRUE,FALSE
51647,"Sucrose","SUC0387","056280","B6J-Cyfip2<K724E>","F",2026-01-12,2025-10-07,"Fionna",97,13.8571428571429,NA,NA,95.4800033569336,93.0199966430664,0.340000003576279,89.1800003051758,2,NA,NA,NA,NA,NA,NA,"day 6-8 sucrose","0.5","Sucrose drinking","percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"056280_1/12/2026_Sucrose","056280_1/12/2026_Sucrose","yes",NA,"Kumar Lab","yes","K724E","SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work",NA,NA,95.140007019043,3.83999633789063,0.961204349994659,95.1400033533573,3.83999633789061,0.961204320571137,3,"eligible",TRUE,FALSE
51649,"Sucrose","SUC0387","056282","B6J-Cyfip2<K724E>","F",2026-01-12,2025-10-07,"Fionna",97,13.8571428571429,NA,NA,98.8099975585938,90.3499984741211,95.879997253418,86.0299987792969,2,NA,NA,NA,NA,NA,NA,"day 6-8 sucrose","0.5","Sucrose drinking","percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"056282_1/12/2026_Sucrose","056282_1/12/2026_Sucrose","yes",NA,"Kumar Lab","yes","K724E","SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work",NA,NA,2.93000030517578,4.31999969482422,0.404137969017029,2.93000030517581,4.31999969482419,0.404137973127698,3,"eligible",TRUE,TRUE
45469,"Sucrose","SUC0293","048150","B6NJ-Adgrb2-/- Cyfip2 S968F<J>","M",2025-07-02,2025-02-27,"Fionna",125,17.8571428571429,NA,NA,96.6999969482422,94.6999969482422,89.8000030517578,91,2,NA,NA,NA,NA,NA,NA,"day 8-10 sucrose","2","Sucrose drinking","percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"048150_7/2/2025_Sucrose","048150_7/2/2025_Sucrose","yes",NA,"Kumar Lab","yes","Adgrb2","SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work",NA,NA,6.89999389648438,3.69999694824219,0.650943398475647,6.8999938964844,3.6999969482422,0.650943382646135,4,"eligible",FALSE,TRUE
47897,"Sucrose","SUC0334","051361","B6NJ-Ajap1-/- Cyfip2-S968F<J>","F",2025-08-20,2025-05-13,"Fionna",99,14.1428571428571,NA,22.2000007629395,93.7099990844727,95.7699966430664,87.4400024414063,92.5299987792969,2,NA,NA,NA,NA,NA,NA,"day 1-3, both water days","0","Both Water Bottles","Percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369099.218382304,"051361_8/20/2025_Sucrose","051361_8/20/2025_Sucrose","yes",NA,"Kumar Lab","no","Ajap1","SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work",NA,NA,6.26999664306641,3.23999786376953,0.659306049346924,6.26999664306639,3.2399978637695,0.659306021529186,1,"eligible",TRUE,FALSE
47895,"Sucrose","SUC0334","051368","B6NJ-Ajap1-/- Cyfip2-S968F<J>","F",2025-08-20,2025-05-13,"Fionna",99,14.1428571428571,NA,18.9799995422363,100.180000305176,97.3399963378906,93.9000015258789,91.2399978637695,2,NA,NA,NA,NA,NA,NA,"day 1-3, both water days","0","Both Water Bottles","Percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495621.842498824,"051368_8/20/2025_Sucrose","051368_8/20/2025_Sucrose","yes",NA,"Kumar Lab","no","Ajap1","SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work",NA,NA,6.27999877929688,6.09999847412109,0.50726979970932,6.27999877929709,6.09999847412109,0.50726980392206,1,"eligible",TRUE,FALSE
23495,"Sucrose","SUC0059","026748","B6NJ-Ajap1-/- Cyfip2-S968F<J>","M",2023-10-31,2023-08-09,"Marina_Misty",83,11.8571428571429,NA,23.6000003814697,83.3000030517578,77.6999969482422,78.8000030517578,75.3000030517578,2,NA,NA,NA,NA,NA,NA,"Day 7-9","2","Sucrose Drinking","percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278137.305984864,"026748_10/31/2023_Sucrose","026748_10/31/2023_Sucrose","yes",NA,"Kumar Lab","no","Ajap1","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice",NA,0.000190677963019582,4.5,2.39999389648438,0.652174472808838,4.5,2.3999938964844,0.652174489935822,4,"eligible",TRUE,FALSE
49673,"Sucrose","SUC0360","054145","B6NJ-Ajap1-/- Cyfip2-S968F<J>","F",2025-10-22,2025-08-04,"Fionna",79,11.2857142857143,NA,NA,95.4199981689453,82.8300018310547,89.7399978637695,77.620002746582,2,NA,NA,NA,NA,NA,NA,"day 8-10 sucrose","2","Sucrose drinking","percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"054145_10/22/2025_Sucrose","054145_10/22/2025_Sucrose","yes",NA,"Kumar Lab","no","Ajap1","SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work",NA,NA,5.68000030517578,5.20999908447266,0.521579504013062,5.6800003051758,5.2099990844727,0.521579487926779,4,"eligible",TRUE,TRUE
45459,"Sucrose","SUC0300","048917","B6NJ-Arv1-/- Cyfip2-S968F<J>","F",2025-06-30,2025-03-11,"Fionna",111,15.8571428571429,NA,NA,98.1999969482422,89.5,88.8000030517578,86.1999969482422,2,NA,NA,NA,NA,NA,NA,"day 6-8 sucrose","0.5","Sucrose drinking","percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"048917_6/30/2025_Sucrose","048917_6/30/2025_Sucrose","yes",NA,"Kumar Lab","no","Arv1","SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work",NA,NA,9.39999389648438,3.30000305175781,0.740157186985016,9.3999938964844,3.3000030517578,0.740157177579909,3,"eligible",TRUE,FALSE
47995,"Sucrose","SUC0335","051382","B6NJ-Arv1-/- Cyfip2-S968F<J>","M",2025-08-25,2025-05-15,"Fionna",102,14.5714285714286,NA,NA,93.7399978637695,93.8099975585938,85.3300018310547,91.620002746582,2,NA,NA,NA,NA,NA,NA,"day 6-8 sucrose","0.5","Sucrose drinking","percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"051382_8/25/2025_Sucrose","051382_8/25/2025_Sucrose","yes",NA,"Kumar Lab","no","Arv1","SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work",NA,NA,8.40999603271484,2.18999481201172,0.793396532535553,8.4099960327148,2.1899948120118,0.793396537403492,3,"eligible",TRUE,FALSE
32492,"Sucrose","SUC0158","034473","B6NJ-AU040320-/- Cyfip2-S968F<J>","M",2024-06-10,2024-02-17,"Orianna",114,16.2857142857143,NA,NA,78.6999969482422,76.4000015258789,77.0999984741211,72.5,2,NA,NA,NA,NA,NA,NA,"day 6-8 sucrose","0.5","Sucrose drinking","percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"034473_6/10/2024_Sucrose","034473_6/10/2024_Sucrose","yes",NA,"Kumar Lab","yes","AU040320","SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work",NA,NA,1.59999847412109,3.90000152587891,0.290908813476563,1.59999847412111,3.90000152587891,0.290908813476564,3,"eligible",TRUE,TRUE
31594,"Sucrose","SUC0151","034134","B6NJ-AU040320-/- Cyfip2-S968F<J>","M",2024-05-15,2024-02-05,"Orianna",100,14.2857142857143,NA,NA,79.1999969482422,81.5,73.5999984741211,78.0999984741211,2,NA,NA,NA,NA,NA,NA,"day 8-10 sucrose","2","Sucrose drinking","percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"034134_5/15/2024_Sucrose","034134_5/15/2024_Sucrose","yes",NA,"Kumar Lab","yes","AU040320","SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work",NA,NA,5.59999847412109,3.40000152587891,0.622222065925598,5.59999847412111,3.40000152587891,0.622222052680122,4,"eligible",FALSE,TRUE
27719,"Sucrose","SUC0090","030986","B6NJ-Bcl11b+/- Cyfip2-S968F<J>","M",2024-02-13,2023-11-11,"Misty",94,13.4285714285714,NA,27.2000007629395,84.0999984741211,72.5,77.8000030517578,71.1999969482422,2,NA,NA,NA,NA,NA,NA,"Days 7-9","2","Sucrose","percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240550.727828791,"030986_2/13/2024_Sucrose","030986_2/13/2024_Sucrose","yes",NA,"Kumar Lab","yes","Bcl11b","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice",NA,0.000231617472266661,6.29999542236328,1.30000305175781,0.828946948051453,6.2999954223633,1.3000030517578,0.828946932531044,4,"eligible",FALSE,TRUE
43996,"Sucrose","SUC0285","048156","B6NJ-Cnksr2-/- Cyfip2-S968F<J> (X chr)","M",2025-05-14,2025-02-23,"Fionna",80,11.4285714285714,NA,25.7000007629395,95.5999984741211,95.1999969482422,86.5,93.3000030517578,2,NA,NA,NA,NA,NA,NA,"day 1-3, both water days","0","Both Water Bottles","Percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321766.50461378,"048156_5/14/2025_Sucrose","048156_5/14/2025_Sucrose","yes",NA,"Kumar Lab","yes","Cnksr2","SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work",NA,NA,9.09999847412109,1.89999389648438,0.827273190021515,9.09999847412109,1.8999938964844,0.827273162337674,1,"eligible",TRUE,TRUE
43995,"Sucrose","SUC0285","048158","B6NJ-Cnksr2-/- Cyfip2-S968F<J> (X chr)","M",2025-05-14,2025-02-23,"Fionna",80,11.4285714285714,NA,26.3999996185303,103.5,95.5,102.800003051758,94,2,NA,NA,NA,NA,NA,NA,"day 1-3, both water days","0","Both Water Bottles","Percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403022.762689052,"048158_5/14/2025_Sucrose","048158_5/14/2025_Sucrose","yes",NA,"Kumar Lab","yes","Cnksr2","SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work",NA,NA,0.699996948242188,1.5,0.318180859088898,0.699996948242003,1.5,0.318180872387738,1,"eligible",FALSE,TRUE
44011,"Sucrose","SUC0291","048331","B6NJ-Cnksr2-/- Cyfip2-S968F<J> (X chr)","F",2025-05-14,2025-03-03,"Fionna",72,10.2857142857143,NA,19.2999992370605,95.0999984741211,99,94.5,97.4000015258789,2,NA,NA,NA,NA,NA,NA,"day 1-3, both water days","0","Both Water Bottles","Percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465645.106247229,"048331_5/14/2025_Sucrose","048331_5/14/2025_Sucrose","yes",NA,"Kumar Lab","yes","Cnksr2","SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work",NA,NA,0.599998474121094,1.59999847412109,0.272726953029633,0.599998474121094,1.59999847412109,0.272726957462599,1,"eligible",FALSE,TRUE
45334,"Sucrose","SUC0297","048788","B6NJ-Cnksr2-/- Cyfip2-S968F<J> (X chr)","M",2025-06-25,2025-03-09,"Fionna",108,15.4285714285714,NA,30.6000003814697,94.3000030517578,95,89.4000015258789,90.6999969482422,2,NA,NA,NA,NA,NA,NA,"day 1-3, both water days","0","Both Water Bottles","Percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275503.947494807,"048788_6/25/2025_Sucrose","048788_6/25/2025_Sucrose","yes",NA,"Kumar Lab","yes","Cnksr2","SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work",NA,NA,4.90000152587891,4.30000305175781,0.532608568668365,4.90000152587889,4.3000030517578,0.532608596498939,1,"eligible",TRUE,FALSE
44082,"Sucrose","SUC0285","048159","B6NJ-Cnksr2-/- Cyfip2-S968F<J> (X chr)","M",2025-05-19,2025-02-23,"Fionna",85,12.1428571428571,NA,NA,102.099998474121,91.6999969482422,90.6999969482422,89.8000030517578,2,NA,NA,NA,NA,NA,NA,"day 6-8 sucrose","0.5","Sucrose drinking","percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"048159_5/19/2025_Sucrose","048159_5/19/2025_Sucrose","yes",NA,"Kumar Lab","yes","Cnksr2","SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work",NA,NA,11.4000015258789,1.89999389648438,0.85714328289032,11.4000015258788,1.8999938964844,0.857143266884914,3,"eligible",TRUE,FALSE
44099,"Sucrose","SUC0291","048331","B6NJ-Cnksr2-/- Cyfip2-S968F<J> (X chr)","F",2025-05-19,2025-03-03,"Fionna",77,11,NA,NA,95.8000030517578,88.5,88.4000015258789,85.0999984741211,2,NA,NA,NA,NA,NA,NA,"day 6-8 sucrose","0.5","Sucrose drinking","percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"048331_5/19/2025_Sucrose","048331_5/19/2025_Sucrose","yes",NA,"Kumar Lab","yes","Cnksr2","SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work",NA,NA,7.40000152587891,3.40000152587891,0.685185134410858,7.40000152587889,3.40000152587891,0.685185132857391,3,"eligible",TRUE,FALSE
23467,"Sucrose","SUC0061","027567","B6NJ-Cxxc4-/- Cyfip2-S968F<J>","F",2023-10-29,2023-08-24,"Marina_Misty",66,9.42857142857143,NA,20.1000003814697,81.9000015258789,73.6999969482422,80.6999969482422,68.6999969482422,2,NA,NA,NA,NA,NA,NA,"Day 5- 7","0.5","Sucrose Drinking","percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328822.385705931,"027567_10/29/2023_Sucrose","027567_10/29/2023_Sucrose","yes",NA,"Kumar Lab","yes","Cxxc4","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice",NA,1.49254297868448e-05,1.20000457763672,5,0.193548977375031,1.2000045776367,5,0.193548982522545,3,"eligible",TRUE,FALSE
