"ID1","DataType","ExptNumber","MouseID","strainName","sex","Date","birthDate","ExptDoneBy","Age(days)","Age(wks)","Expr1011","BodyWeight","DrugBottleStartWeight","WaterBottleStartWeight","DrugBottleEndWeight","WaterBottleEndWeight","MeasureDays","d7","d8","d9","d10","d11","d12","d13","DrugDose","Drug","DoseUnits","d14","d15","d16","d17","d18","d19","d20","d21","d22","d23","d24","d25","mg/kg formula check","MouseIDDateMaster","MouseIDDateMDTStatic","MouseIDDateQC","coatColor","origin","Group","nickname","SucrosePreference","OralMethPreference","mgMeth_gMouse_day","d2-d4","d3-d5","d2-d4bias","TestNumber","DrugVolConsumed","WaterVolConsumed","DrugPreferenceScore","DrugMassConsumed","n_group_iqr","outlier_flag_DrugMassConsumed","outlier_flag_DrugPreferenceScore"
43222,"Oral methamphetamine","SUC0272","047107","B6NJ-Adgrb2-/- Cyfip2 S968F<J>","F",2025-05-02,2025-02-03,"Fionna",88,12.5714285714286,NA,21.3999996185303,96.1999969482422,101.300003051758,84,98.6999969482422,3,NA,NA,NA,NA,NA,NA,"day 17-20 Methamphetamine Drinking","40","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"047107_5/2/2025_Oral methamphetamine","047107_5/2/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Adgrb2",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,12.1999969482422,2.60000610351563,0.824323952198029,4,12.1999969482422,2.6000061035158,0.824323948148987,0.00760124434000968,"eligible",TRUE,FALSE
43269,"Oral methamphetamine","SUC0272","047107","B6NJ-Adgrb2-/- Cyfip2 S968F<J>","F",2025-05-05,2025-02-03,"Fionna",91,13,NA,21.3999996185303,97,98.6999969482422,88.1999969482422,96.5,2,NA,NA,NA,NA,NA,NA,"day 20-22 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"047107_5/5/2025_Oral methamphetamine","047107_5/5/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Adgrb2",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,8.80000305175781,2.19999694824219,0.800000250339508,5,8.8000030517578,2.1999969482422,0.800000277432527,0.016448604128269,"eligible",TRUE,FALSE
43316,"Oral methamphetamine","SUC0272","047107","B6NJ-Adgrb2-/- Cyfip2 S968F<J>","F",2025-05-07,2025-02-03,"Fionna",93,13.2857142857143,NA,21.3999996185303,88.1999969482422,96.5,80.3000030517578,94.5,2,NA,NA,NA,NA,NA,NA,"day 22-24 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330956.078840524,"047107_5/7/2025_Oral methamphetamine","047107_5/7/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Adgrb2",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.0147663439949667,7.89999389648438,2,0.797979652881622,6,7.8999938964844,2,0.797979673430887,0.0147663439949668,"eligible",TRUE,FALSE
50946,"Oral methamphetamine","SUC0374","055925","B6NJ-Ajap1-/- Cyfip2-S968F<J>","M",2025-12-24,2025-09-22,"Fionna",93,13.2857142857143,NA,24.488571711949,90.2399978637695,83.8899993896484,81.8199996948242,97.0199966430664,2,NA,NA,NA,NA,NA,NA,"day 15-17 Methamphetamine Drinking","20","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"055925_12/24/2025_Oral methamphetamine","055925_12/24/2025_Oral methamphetamine","yes",NA,"Kumar Lab","no","Ajap1",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,8.41999816894531,-13.129997253418,-1.78768575191498,3,8.4199981689453,-13.129997253418,-1.78768573367736,0.00343833779608993,"eligible",FALSE,TRUE
48281,"Oral methamphetamine","SUC0334","051361","B6NJ-Ajap1-/- Cyfip2-S968F<J>","F",2025-09-06,2025-05-13,"Fionna",116,16.5714285714286,NA,19.4057137625558,101.830001831055,82.8600006103516,97.9100036621094,81.2399978637695,2,NA,NA,NA,NA,NA,NA,"day 20-22 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"051361_9/6/2025_Oral methamphetamine","051361_9/6/2025_Oral methamphetamine","yes",NA,"Kumar Lab","no","Ajap1",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,3.91999816894531,1.62000274658203,0.707580804824829,5,3.9199981689456,1.6200027465821,0.70758077998841,0.00808009067207704,"eligible",FALSE,TRUE
48328,"Oral methamphetamine","SUC0334","051367","B6NJ-Ajap1-/- Cyfip2-S968F<J>","F",2025-09-08,2025-05-13,"Fionna",118,16.8571428571429,NA,21.1000003814697,93.1699981689453,85.3300018310547,86.0999984741211,79.6999969482422,2,NA,NA,NA,NA,NA,NA,"day 22-24 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380186.558218381,"051367_9/8/2025_Oral methamphetamine","051367_9/8/2025_Oral methamphetamine","yes",NA,"Kumar Lab","no","Ajap1",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.0134028427810517,7.06999969482422,5.6300048828125,0.556692659854889,6,7.0699996948242,5.6300048828125,0.556692688699789,0.0134028427810516,"eligible",TRUE,TRUE
49741,"Oral methamphetamine","SUC0357","053667","B6NJ-Ajap1-/- Cyfip2-S968F<J>","F",2025-11-03,2025-07-18,"Fionna",108,15.4285714285714,NA,25.830000559489,92.4700012207031,94.8499984741211,88.2699966430664,91.0800018310547,2,NA,NA,NA,NA,NA,NA,"day 20-22 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"053667_11/3/2025_Oral methamphetamine","053667_11/3/2025_Oral methamphetamine","yes",NA,"Kumar Lab","no","Ajap1",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,4.20000457763672,3.76999664306641,0.526976644992828,5,4.20000457763669,3.76999664306639,0.526976654247762,0.00650407198863767,"eligible",FALSE,TRUE
51972,"Oral methamphetamine","SUC0392","056387","B6NJ-Ajap1-/- Cyfip2-S968F<J>","M",2026-01-26,2025-10-09,"Fionna",109,15.5714285714286,NA,24.0333330366347,92.9700012207031,91.1399993896484,87.5999984741211,85.4800033569336,2,NA,NA,NA,NA,NA,NA,"day 20-22 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"056387_1/26/2026_Oral methamphetamine","056387_1/26/2026_Oral methamphetamine","yes",NA,"Kumar Lab","no","Ajap1",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,5.37000274658203,5.65999603271484,0.4868543446064,5,5.370002746582,5.6599960327148,0.486854337342398,0.00893759136678438,"eligible",FALSE,TRUE
46798,"Oral methamphetamine","SUC0319","050368","B6NJ-Arv1-/- Cyfip2-S968F<J>","F",2025-08-11,2025-04-19,"Fionna",114,16.2857142857143,NA,14.3199996948242,102.220001220703,86.0699996948242,96.9400024414063,84.7799987792969,2,NA,NA,NA,NA,NA,NA,"Did not use nestlet, FTK; day 22-24 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691983.745979517,"050368_8/11/2025_Oral methamphetamine","050368_8/11/2025_Oral methamphetamine","yes",NA,"Kumar Lab","no","Arv1",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.0147486002564798,5.27999877929688,1.29000091552734,0.803652822971344,6,5.27999877929669,1.2900009155273,0.803652819566553,0.0147486002564793,"eligible",FALSE,TRUE
48284,"Oral methamphetamine","SUC0335","051379","B6NJ-Arv1-/- Cyfip2-S968F<J>","F",2025-09-06,2025-05-15,"Fionna",114,16.2857142857143,NA,15.7771429334368,96.129997253418,88.6900024414063,89.8899993896484,87.620002746582,2,NA,NA,NA,NA,NA,NA,"day 20-22 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"051379_9/6/2025_Oral methamphetamine","051379_9/6/2025_Oral methamphetamine","yes",NA,"Kumar Lab","no","Arv1",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,6.23999786376953,1.06999969482422,0.853625178337097,5,6.2399978637696,1.0699996948243,0.853625163859819,0.0158203494513447,"eligible",FALSE,TRUE
48332,"Oral methamphetamine","SUC0335","051379","B6NJ-Arv1-/- Cyfip2-S968F<J>","F",2025-09-08,2025-05-15,"Fionna",116,16.5714285714286,NA,14.6000003814697,89.8899993896484,87.620002746582,83.5,85.6999969482422,2,NA,NA,NA,NA,NA,NA,"day 22-24 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514096.900362592,"051379_9/8/2025_Oral methamphetamine","051379_9/8/2025_Oral methamphetamine","yes",NA,"Kumar Lab","no","Arv1",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.0175068471854524,6.38999938964844,1.92000579833984,0.768952488899231,6,6.38999938964839,1.9200057983398,0.768952515082049,0.0175068471854523,"eligible",FALSE,TRUE
48283,"Oral methamphetamine","SUC0335","051382","B6NJ-Arv1-/- Cyfip2-S968F<J>","M",2025-09-06,2025-05-15,"Fionna",114,16.2857142857143,NA,21.5114293779646,96,84.2200012207031,88.4499969482422,83.0899963378906,2,NA,NA,NA,NA,NA,NA,"day 20-22 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"051382_9/6/2025_Oral methamphetamine","051382_9/6/2025_Oral methamphetamine","yes",NA,"Kumar Lab","no","Arv1",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,7.55000305175781,1.1300048828125,0.869815230369568,5,7.5500030517578,1.1300048828125,0.8698152246714,0.0140390541587938,"eligible",FALSE,TRUE
48331,"Oral methamphetamine","SUC0335","051382","B6NJ-Arv1-/- Cyfip2-S968F<J>","M",2025-09-08,2025-05-15,"Fionna",116,16.5714285714286,NA,21.2000007629395,88.4499969482422,83.0899963378906,80.9000015258789,81.1999969482422,2,NA,NA,NA,NA,NA,NA,"day 22-24 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337528.524667685,"051382_9/8/2025_Oral methamphetamine","051382_9/8/2025_Oral methamphetamine","yes",NA,"Kumar Lab","no","Arv1",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.0142452738691627,7.54999542236328,1.88999938964844,0.799788117408752,6,7.5499954223633,1.88999938964839,0.799788090217644,0.0142452738691627,"eligible",FALSE,TRUE
52024,"Oral methamphetamine","SUC0393","056278","B6NJ-Arv1-/- Cyfip2-S968F<J>","M",2026-01-28,2025-10-07,"Fionna",113,16.1428571428571,NA,20.9099998474121,89.5899963378906,92.9100036621094,84.0899963378906,91.4000015258789,2,NA,NA,NA,NA,NA,NA,"day 22-24 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360288.025517424,"056278_1/28/2026_Oral methamphetamine","056278_1/28/2026_Oral methamphetamine","yes",NA,"Kumar Lab","no","Arv1",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.0105212817601827,5.5,1.51000213623047,0.784593224525452,6,5.5,1.5100021362305,0.784593198848514,0.0105212817601827,"eligible",FALSE,TRUE
31691,"Oral methamphetamine","SUC0151","034131","B6NJ-AU040320-/- Cyfip2-S968F<J>","F",2024-05-20,2024-02-05,"Orianna",105,15,NA,21.1000003814697,79.4000015258789,78.1999969482422,72.3000030517578,77.0999984741211,2,NA,NA,NA,NA,NA,NA,"day 13-15 Methamphetamine drinking","20","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272067.299213368,"034131_5/20/2024_Oral methamphetamine","034131_5/20/2024_Oral methamphetamine","yes",NA,"Kumar Lab","yes","AU040320",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.00336492812595226,7.09999847412109,1.09999847412109,0.865853786468506,2,7.09999847412111,1.09999847412111,0.865853794694776,0.00336492812595227,"eligible",TRUE,FALSE
31740,"Oral methamphetamine","SUC0151","034131","B6NJ-AU040320-/- Cyfip2-S968F<J>","F",2024-05-22,2024-02-05,"Orianna",107,15.2857142857143,NA,21.144444571601,72.3000030517578,77.0999984741211,65.1999969482422,76.5,2,NA,NA,NA,NA,NA,NA,"day 15-17 Methamphetamine Drinking","20","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"034131_5/22/2024_Oral methamphetamine","034131_5/22/2024_Oral methamphetamine","yes",NA,"Kumar Lab","yes","AU040320",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,7.10000610351563,0.599998474121094,0.922078192234039,3,7.1000061035156,0.599998474121094,0.922078166568409,0.00335785888320357,"eligible",TRUE,FALSE
37424,"Oral methamphetamine","SUC0219","040361","B6NJ-AU040320-/- Cyfip2-S968F<J>","F",2024-12-04,2024-08-02,"Fionna",124,17.7142857142857,NA,26.1285719190325,92.5,100.599998474121,84,97.5,2,NA,NA,NA,NA,NA,NA,"day 15-17 Methamphetamine Drinking","20","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"040361_12/4/2024_Oral methamphetamine","040361_12/4/2024_Oral methamphetamine","yes",NA,"Kumar Lab","yes","AU040320",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,8.5,3.09999847412109,0.732758700847626,3,8.5,3.09999847412099,0.732758717077685,0.00325314373335821,"eligible",TRUE,FALSE
31834,"Oral methamphetamine","SUC0151","034129","B6NJ-AU040320-/- Cyfip2-S968F<J>","F",2024-05-27,2024-02-05,"Orianna",112,16,NA,23.9111114078098,70.9000015258789,73.0999984741211,64,71.5999984741211,2,NA,NA,NA,NA,NA,NA,"Significant outlier -OG , day 20-22 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"034129_5/27/2024_Oral methamphetamine","034129_5/27/2024_Oral methamphetamine","yes",NA,"Kumar Lab","yes","AU040320",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,6.90000152587891,1.5,0.821428596973419,5,6.90000152587891,1.5,0.821428603866467,0.0115427533387264,"eligible",TRUE,FALSE
31883,"Oral methamphetamine","SUC0151","034129","B6NJ-AU040320-/- Cyfip2-S968F<J>","F",2024-05-29,2024-02-05,"Orianna",114,16.2857142857143,NA,23.6000003814697,64,71.5999984741211,55.7999992370605,67.4000015258789,2,NA,NA,NA,NA,NA,NA,"Significant outlier -OG , day 22-24 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151322.029383352,"034129_5/29/2024_Oral methamphetamine","034129_5/29/2024_Oral methamphetamine","yes",NA,"Kumar Lab","yes","AU040320",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.0138983061532117,8.20000076293945,4.19999694824219,0.661290526390076,6,8.2000007629395,4.19999694824219,0.661290506170429,0.0138983061532118,"eligible",TRUE,FALSE
37522,"Oral methamphetamine","SUC0219","040361","B6NJ-AU040320-/- Cyfip2-S968F<J>","F",2024-12-07,2024-08-02,"Fionna",127,18.1428571428571,NA,26.1714292253767,97.9000015258789,88,91.3000030517578,85.3000030517578,2,NA,NA,NA,NA,NA,NA,"day 20-22 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"040361_12/7/2024_Oral methamphetamine","040361_12/7/2024_Oral methamphetamine","yes",NA,"Kumar Lab","yes","AU040320",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,6.59999847412109,2.69999694824219,0.709677577018738,5,6.59999847412111,2.6999969482422,0.70967760459864,0.0100873336603589,"eligible",TRUE,FALSE
31829,"Oral methamphetamine","SUC0148","033531","B6NJ-Chn1-/- Cyfip2-S968F<J>","F",2024-05-27,2024-01-24,"Orianna",124,17.7142857142857,NA,21.7111114925808,71.8000030517578,78.6999969482422,69.9000015258789,72.9000015258789,2,NA,NA,NA,NA,NA,NA,"day 20-22 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"033531_5/27/2024_Oral methamphetamine","033531_5/27/2024_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Chn1",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,1.90000152587891,5.79999542236328,0.246753543615341,5,1.90000152587889,5.7999954223633,0.246753542715707,0.00350051452046233,"eligible",TRUE,FALSE
